Códice	token	lema	pos
ALX	abatudo	abatir	VMPS0SM
ALX	punno	puño	NCMS000
ALX	baron	barón	NCMS000
ALX	coraçon	corazón	NCMS000
ALX	garnison	UNK	NCMS000
ALX	pendon	pendón	NCMS000
ALX	enforcar	ahorcar	VMN0000
ALX	soterrar	soterrar	VMN0000
ALX	quemar	quemar	VMN0000
ALX	fincar	fincar	VMN0000
ALX	mereçia	merecer	VMII3S0
ALX	traia	traer	VMII3S0
ALX	queria	querer	VMII3S0
ALX	obedesçia	UNK	NCFS000
ALX	morir	morir	VMN0000
ALX	guarir	guarir	VMN0000
ALX	hyr	ir	VMN0000
ALX	reçebir	recibir	VMN0000
ALX	oydo	oír	VMPS0SM
ALX	garnido	guarnir	VMPS0SM
ALX	contido	contir	VMPS0SM
ALX	amorteçido	amortecer	VMPS0SM
ALX	queria	querer	VMII3S0
ALX	iazia	yacer	VMII3S0
ALX	uenia	venir	VMII3S0
ALX	auia	haber	VMII1S0
ALX	lorar	llorar	VMN0000
ALX	fablar	hablar	VMN0000
ALX	abraçar	abrazar	VMN0000
ALX	tardar	tardar	VMN0000
ALX	memoria	memoria	NCFS000
ALX	auia	haber	VMII1S0
ALX	dia	día	NCMS000
ALX	daria	dar	VMIC3S0
ALX	souiestes	ser	VSIS2P0
ALX	coquisiestes	UNK	VMIS2S0
ALX	diestes	dar	VMIS2S0
ALX	renda	renda	NCFS000
ALX	encomienda	encomienda	NCFS000
ALX	fazienda	hacienda	NCFS000
ALX	defienda	defender	VMSP1S0
ALX	criador	criador	NCMS000
ALX	honor	honor	NCMS000
ALX	emperador	emperador	NCMS000
ALX	maor	mayor	AQ0CS0
ALX	traydo	traer	VMPS0SM
ALX	uenido	venir	VMPS0SM
ALX	roydo	ruido	NCMS000
ALX	somouido	somover	VMPS0SM
ALX	ondrado	honrado	AQ0MS0
ALX	leuado	llevar	VMPS0SM
ALX	soterrado	soterrar	VMPS0SM
ALX	regnado	reinado	NCMS000
ALX	ciudat	ciudad	NCFS000
ALX	uerdat	verdad	NCFS000
ALX	bondat	bondad	NCFS000
ALX	antiguidat	antigüedad	NCFS000
ALX	coronar	coronar	VMN0000
ALX	lugar	lugar	NCMS000
ALX	desaforar	desaforar	VMN0000
ALX	coronar	coronar	VMN0000
ALX	coronado	coronar	VMPS0SM
ALX	yrado	airar	VMPS0SM
ALX	criado	criar	VMPS0SM
ALX	onrrado	honrado	AQ0MS0
ALX	echados	echar	VMPS0PM
ALX	falagos	halago	NCMP000
ALX	iuntados	juntar	VMPS0PM
ALX	aguisados	aguisado	AQ0MP0
ALX	pregones	pregón	NCMP000
ALX	sayones	sayón	NCMP000
ALX	peones	peón	NCMP000
ALX	estaçiones	estación	NCFP000
ALX	mandara	mandar	VMSI3S0
ALX	vara	vara	NCFS000
ALX	cara	cara	NCFS000
ALX	clara	claro	AQ0FS0
ALX	ançianos	anciano	AQ0MP0
ALX	canos	cano	AQ0MP0
ALX	leuianos	UNK	AQ0MP0
ALX	medianos	mediano	AQ0MP0
ALX	peonadas	peonada	NCFP000
ALX	alongadas	alongar	VMPS0PF
ALX	assintadas	asentar	VMPS0PF
ALX	usadas	usar	VMPS0PF
ALX	decaydo	decaído	AQ0MS0
ALX	uestido	vestir	VMPS0SM
ALX	liuro	libro	NCMS000
ALX	naçido	nacer	VMPS0SM
ALX	catando	catar	VMG0000
ALX	pagando	pagar	VMG0000
ALX	asperando	esperar	VMG0000
ALX	callando	callar	VMG0000
ALX	sermon	sermón	NCMS000
ALX	razon	razón	NCFS000
ALX	sazon	sazón	NCFS000
ALX	sermon	sermón	NCMS000
ALX	finaron	finar	VMIS3P0
ALX	fallaron	fallar	VMIS3P0
ALX	quitaron	quitar	VMIS3P0
ALX	dexaron	dejar	VMIS3P0
ALX	seruir	servir	VMN0000
ALX	complir	cumplir	VMN0000
ALX	redemir	redimir	VMN0000
ALX	dezir	decir	VMN0000
ALX	salir	salir	VMN0000
ALX	ueuir	vivir	VMN0000
ALX	auorrir	aburrir	VMN0000
